"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02002000","Dudley 001",0.52,0.47,0.56,0.37,0.32,0.41,0.67,0.63,0.7,"E08000027","Dudley"
"E02002001","Dudley 002",0.57,0.54,0.61,0.28,0.23,0.32,0.74,0.71,0.77,"E08000027","Dudley"
"E02002002","Dudley 003",0.61,0.57,0.65,0.24,0.19,0.28,0.8,0.77,0.83,"E08000027","Dudley"
"E02002003","Dudley 004",0.55,0.51,0.58,0.32,0.27,0.36,0.72,0.69,0.75,"E08000027","Dudley"
"E02002004","Dudley 005",0.55,0.51,0.59,0.31,0.27,0.36,0.71,0.67,0.74,"E08000027","Dudley"
"E02002005","Dudley 006",0.52,0.47,0.56,0.35,0.3,0.4,0.67,0.63,0.71,"E08000027","Dudley"
"E02002006","Dudley 007",0.55,0.52,0.58,0.31,0.27,0.35,0.7,0.68,0.73,"E08000027","Dudley"
"E02002007","Dudley 008",0.54,0.5,0.58,0.33,0.28,0.37,0.71,0.67,0.74,"E08000027","Dudley"
"E02002008","Dudley 009",0.61,0.57,0.65,0.25,0.2,0.29,0.76,0.73,0.79,"E08000027","Dudley"
"E02002009","Dudley 010",0.5,0.46,0.54,0.36,0.31,0.4,0.66,0.62,0.69,"E08000027","Dudley"
"E02002010","Dudley 011",0.52,0.47,0.56,0.34,0.3,0.39,0.69,0.65,0.73,"E08000027","Dudley"
"E02002011","Dudley 012",0.61,0.57,0.64,0.25,0.2,0.29,0.77,0.75,0.79,"E08000027","Dudley"
"E02002012","Dudley 013",0.5,0.46,0.53,0.38,0.34,0.43,0.66,0.63,0.69,"E08000027","Dudley"
"E02002013","Dudley 014",0.62,0.59,0.66,0.25,0.2,0.3,0.8,0.77,0.82,"E08000027","Dudley"
"E02002014","Dudley 015",0.51,0.47,0.54,0.33,0.29,0.37,0.69,0.66,0.72,"E08000027","Dudley"
"E02002015","Dudley 016",0.55,0.51,0.59,0.31,0.26,0.35,0.73,0.7,0.76,"E08000027","Dudley"
"E02002016","Dudley 017",0.52,0.47,0.56,0.36,0.31,0.41,0.66,0.62,0.7,"E08000027","Dudley"
"E02002017","Dudley 018",0.52,0.49,0.56,0.34,0.29,0.38,0.69,0.67,0.72,"E08000027","Dudley"
"E02002018","Dudley 019",0.62,0.59,0.65,0.25,0.2,0.29,0.8,0.77,0.82,"E08000027","Dudley"
"E02002019","Dudley 020",0.53,0.49,0.56,0.32,0.28,0.37,0.7,0.67,0.73,"E08000027","Dudley"
"E02002020","Dudley 021",0.6,0.56,0.63,0.26,0.21,0.3,0.79,0.76,0.81,"E08000027","Dudley"
"E02002021","Dudley 022",0.55,0.51,0.58,0.33,0.28,0.37,0.71,0.68,0.74,"E08000027","Dudley"
"E02002022","Dudley 023",0.57,0.54,0.61,0.29,0.24,0.33,0.74,0.71,0.77,"E08000027","Dudley"
"E02002023","Dudley 024",0.58,0.55,0.61,0.27,0.23,0.31,0.76,0.73,0.78,"E08000027","Dudley"
"E02002024","Dudley 025",0.55,0.51,0.58,0.28,0.24,0.33,0.74,0.71,0.77,"E08000027","Dudley"
"E02002025","Dudley 026",0.6,0.56,0.63,0.27,0.22,0.31,0.74,0.71,0.77,"E08000027","Dudley"
"E02002026","Dudley 027",0.59,0.56,0.63,0.26,0.21,0.3,0.76,0.73,0.78,"E08000027","Dudley"
"E02002027","Dudley 028",0.65,0.62,0.68,0.2,0.15,0.25,0.81,0.79,0.83,"E08000027","Dudley"
"E02002028","Dudley 029",0.6,0.57,0.62,0.28,0.24,0.32,0.76,0.74,0.78,"E08000027","Dudley"
"E02002029","Dudley 030",0.59,0.56,0.62,0.27,0.22,0.31,0.76,0.74,0.78,"E08000027","Dudley"
"E02002030","Dudley 031",0.55,0.51,0.59,0.31,0.26,0.35,0.72,0.68,0.75,"E08000027","Dudley"
"E02002031","Dudley 032",0.55,0.5,0.58,0.28,0.23,0.33,0.72,0.69,0.75,"E08000027","Dudley"
"E02002032","Dudley 033",0.54,0.5,0.58,0.28,0.24,0.33,0.73,0.69,0.76,"E08000027","Dudley"
"E02002033","Dudley 034",0.59,0.54,0.63,0.26,0.21,0.31,0.76,0.72,0.79,"E08000027","Dudley"
"E02002034","Dudley 035",0.62,0.58,0.66,0.26,0.21,0.3,0.76,0.74,0.79,"E08000027","Dudley"
"E02002035","Dudley 036",0.63,0.58,0.67,0.23,0.17,0.28,0.8,0.76,0.83,"E08000027","Dudley"
"E02002036","Dudley 037",0.52,0.47,0.58,0.33,0.27,0.38,0.69,0.64,0.73,"E08000027","Dudley"
"E02002037","Dudley 038",0.61,0.58,0.65,0.27,0.22,0.31,0.76,0.73,0.78,"E08000027","Dudley"
"E02002038","Dudley 039",0.56,0.52,0.6,0.28,0.24,0.33,0.73,0.7,0.76,"E08000027","Dudley"
"E02002039","Dudley 040",0.63,0.59,0.66,0.25,0.19,0.29,0.78,0.75,0.8,"E08000027","Dudley"
"E02002040","Dudley 041",0.66,0.62,0.69,0.21,0.16,0.26,0.82,0.8,0.84,"E08000027","Dudley"
"E02002041","Dudley 042",0.59,0.55,0.63,0.26,0.21,0.31,0.77,0.74,0.79,"E08000027","Dudley"
"E02002042","Dudley 043",0.62,0.58,0.66,0.21,0.16,0.26,0.82,0.79,0.84,"E08000027","Dudley"
